DATE,SITE,EXCAVATION,HOABINHIAN,FLAKE_TYPE,MASS__G_,MAX_LENGTH,BLOCK_LENG,PERC_LENTH,PROX_WIDTH,MED_WIDTH_,DIST_WIDTH,PROX_THICK,MED_THICKN,DISTALNESS,DIST_THICK,DISTALNES2,PLAT_WIDTH,PLAT_THICK,INT_PLAT_A,EXT_PLAT_A,PLAT_SURFA,OVERHANG_R,INITIATION,BULB_OF_PE,ERAILURE_S,TERMINATIO,RAW_MATERI,DORSAL_COR,PLATFORM_C,DORSAL_SCA,PARALLEL_S,DORSAL_TER,ABERRANT_T,ROTATIONS,CORTEX_LOC,PLAT_PREPA,NON_PLAT_C,LONGEST_FA,FS1_LENGTH,FS1_PROX_W,FS1_MED_WI,FS1_DIST_W,FS1_PLAT_A,FS1_TERMIN,FS2_LENGTH,FS2_PROX_W,FS2_MED_WI,FS2_DIST_W,FS2_PLAT_A,FS2_TERMIN,FS3_LENGTH,FS3_PROX_W,FS3_MED__W,FS3_DIST_W,FS3_PLAT_A,FS3_TERMIN,FS4_LENGTH,FS4_PROX_W,FS4_MED_WI,FS4_DIST_W,FS4_PLAT_A,FS4_TERMIN,FS5_LENGTH,FS5_PROX_W,FS5_MED_WI,FS5_DIST_W,FS5_PLAT_A,FS5_TERMIN,SQUARE,HAPP_BAG,ARTEFACT_C,S1_INVAS,S1_ANGLE,S2_INVAS,S2_ANGLE,S3_INVAS,S3_ANGLE,S4_INVAS,S4_ANGLE,S5_INVAS,S5_ANGLE,S6_INVAS,S6_ANGLE,S7_INVAS,S7_ANGLE,S8_INVAS,S9_INVAS,S9_ANGLE,S10_INVAS,S10_ANGLE,S12_INVAS,S12_ANGLE,S14_INVAS,S14_ANGLE,S16_INVAS,S16_ANGLE,S15_INVAS,S15_ANGLE,S13_INVAS,S13_ANGLE,S11_INVAS,S11_ANGLE,S8_ANGLE,S1_DEPTH,S2_DEPTH,S3_DEPTH,S4_DEPTH,S5_DEPTH,S6_DEPTH,S7_DEPTH,S8_DEPTH,S9_DEPTH,S10_DEPTH,S11_DEPTH,S12_DEPTH,S13_DEPTH,S14_DEPTH,S15_DEPTH,S16_DEPTH,RETOUCH1_L,RETOUCH2_L,RETOUCH3_L,TOTAL_PERI,R6_DEPTH_O,R3_RETOUCH,SCARS,TERMINATI2,RECENT_DAM,NON_CONCHO,HAPP_ARTEF,COMMENTS__,S1_T1,S1_T2,S2_T1,S2_T2,S4_T1,S4_T2,S6_T1,S6_T2,S8_T1,S8_T2,S7_T1,S7_T2,S5_T1,S5_T2,S3_T1,S3_T2,S9_T1,S9_T2,S10_T1,S10_T2,S12_T1,S12_T2,S14_T1,S14_T2,S16_T1,S16_T2,S15_T1,S15_T2,S13_T1,S13_T2,S11_T1,S11_T2
20060130,Ban Rai,11,,,7.59,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060130,Ban Rai,11,,,4.04,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060130,Ban Rai,11,,,1.47,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060130,Ban Rai,11,,,4.38,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060130,Ban Rai,11,,,1.18,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060130,Ban Rai,11,,,3.56,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,24.10,37.64,37.61,37.61,44.55,43.57,34.32,13.61,8.37,13.89,2.33,,46.75,15.15,60.00,100.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,1.00,0.00,0.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,10.19,36.09,24.53,24.52,33.18,42.65,46.78,7.48,9.70,22.18,3.90,,31.08,6.94,60.00,120.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,30.00,100.00,1.00,0.00,1.00,1.00,1.00,5 (drs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,4.30,25.18,25.13,25.12,19.59,19.91,16.41,5.42,4.48,10.38,1.58,,17.59,3.73,100.00,50.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,20.00,100.00,2.00,1.00,1.00,1.00,0.00,2a (crsL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,4.69,24.31,24.29,22.18,20.72,22.73,21.02,6.82,5.94,14.00,2.24,,20.43,6.38,70.00,100.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,20.00,100.00,2.00,1.00,0.00,0.00,0.00,2b (crsR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,5.28,27.03,27.03,27.03,24.01,28.46,16.09,4.29,7.85,10.29,4.15,,17.37,4.23,100.00,70.00,Cortical,Present,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,2.00,1.00,1.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,3.38,23.14,23.13,23.13,21.52,19.37,13.51,5.04,5.28,7.29,2.47,,16.88,3.04,80.00,90.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white res on drsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long R,1.73,16.25,16.19,16.18,10.51,14.95,11.49,5.58,4.82,6.92,3.42,,8.78,3.13,110.00,60.00,Cortical,Absent,Herztian,Diffuse,,Step,Quartzite,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white res all over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.68,19.92,19.90,19.90,17.35,21.29,9.80,3.96,3.40,9.64,1.24,,1.25,11.86,70.00,90.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,10.00,100.00,2.00,1.00,2.00,1.00,1.00,4 (cntdrs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.40,20.50,18.63,18.64,16.92,15.66,9.61,4.21,2.91,8.13,1.78,,12.12,3.88,90.00,70.00,Cortical,Absent,Bending,Absent,,Feather,Quartzite,0.00,100.00,2.00,1.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,5.70,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,3.18,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,covered in red residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,2.56,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,20.31,37.93,37.93,37.95,46.13,40.60,22.18,11.46,7.37,13.09,5.21,,46.69,13.00,80.00,90.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,0.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,covered in brwn residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,10.36,33.35,27.26,27.24,15.93,32.00,42.38,7.13,7.45,24.81,3.50,,14.20,4.72,50.00,120.00,Cortical,Absent,Herztian,Diffuse,,Feather,Ind mudst,20.00,100.00,0.00,0.00,0.00,0.00,0.00,5 (drs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.59,18.29,16.98,16.24,16.93,14.51,19.87,4.62,3.12,14.03,2.29,,16.92,4.03,120.00,60.00,Cortical,Absent,Herztian,Diffuse,,Feather,Andesite,0.00,100.00,2.00,1.00,2.00,2.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,2.20,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,17.33,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,2.87,,,,,,,,,,,,,,,,,,,,,,Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,some brown residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,10.53,38.85,25.04,25.04,37.43,31.96,24.44,8.03,9.09,5.81,4.21,,39.85,7.98,110.00,60.00,1 scar,Present,Herztian,Pronounced,,Feather,Yell qtzt,10.00,50.00,2.00,1.00,2.00,0.00,0.00,11 (dst),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long R,7.66,32.59,32.58,32.58,26.68,21.09,14.39,7.29,4.97,7.28,2.08,,27.00,10.61,80.00,70.00,Cortical,Absent,Herztian,Diffuse,,Feather,Rd qtzt,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,14.45,35.90,33.15,33.14,25.22,55.43,25.82,7.08,9.84,18.78,3.60,,9.90,4.52,90.00,100.00,Cortical,Present,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,2.00,1.00,2.00,2.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,2.31,24.99,21.59,18.78,19.75,22.01,31.40,3.10,2.69,16.11,1.31,,18.37,2.41,110.00,70.00,Cortical,Present,Herztian,Diffuse,,Feather,Yell qtzt,0.00,100.00,2.00,1.00,2.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,4.89,45.00,44.99,44.99,12.22,15.76,17.75,5.26,5.11,38.21,4.46,,11.04,5.82,100.00,90.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,2.00,1.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brwn res on drsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,49.33,,,,,,,,,,,,,,,,,,,,,,Yell qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,9.89,38.46,36.80,36.78,25.39,32.45,22.71,6.41,5.51,18.83,2.60,,22.90,6.91,80.00,90.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,90.00,100.00,1.00,0.00,1.00,0.00,0.00,2b (crsR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long L,3.31,26.76,26.74,26.74,13.73,31.90,14.54,4.59,3.43,12.51,1.83,,11.93,4.51,70.00,120.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,100.00,100.00,0.00,0.00,0.00,0.00,0.00,1 (all),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long R,5.89,33.27,32.04,32.02,29.83,29.34,20.96,5.45,5.84,18.30,4.12,,27.81,3.58,50.00,130.00,Cortical,Absent,Herztian,Pronounced,,Feather,Quartzite,100.00,100.00,0.00,0.00,0.00,0.00,0.00,1 (all),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red residue on ventral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,42.30,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,2.14,16.69,16.69,16.69,14.71,25.90,15.72,3.39,4.34,9.23,2.54,,13.29,3.38,60.00,120.00,Cortical,Absent,Herztian,Diffuse,,Feather,Andesite,90.00,100.00,1.00,0.00,1.00,0.00,1.00,2b (crsR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,26.03,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,19.45,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,some white residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.41,18.37,18.37,18.37,16.44,22.74,16.42,2.92,3.47,11.83,1.12,,14.07,2.91,100.00,70.00,Cortical,Absent,Herztian,Diffuse,,Feather,Andesite,0.00,100.00,2.00,1.00,1.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,4.97,33.11,32.02,32.00,16.31,28.51,22.04,2.82,4.92,19.75,3.08,,7.05,2.75,70.00,100.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,2.00,1.00,2.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.83,22.35,22.33,21.67,12.67,21.53,12.34,3.90,3.79,13.88,2.31,,5.31,1.43,80.00,90.00,Cortical,Absent,Herztian,Pronounced,,Feather,Andesite,0.00,100.00,2.00,1.00,1.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red residue on drsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,1.82,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,2.37,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,2.49,20.25,18.88,18.86,17.03,15.36,8.61,5.36,6.07,5.44,3.66,,16.93,4.60,130.00,60.00,Cortical,Absent,Herztian,Diffuse,,Feather,Ind mudst,0.00,100.00,2.00,1.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white plaque on ventral surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long R,6.21,26.55,23.35,23.34,21.19,22.94,21.65,5.73,7.08,16.14,5.75,,21.03,2.69,110.00,70.00,Cortical,Present,Herztian,Diffuse,,Step,Quartzite,0.00,100.00,3.00,1.00,2.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long L,9.97,37.45,33.30,33.29,21.71,24.51,24.43,7.11,8.68,23.64,7.53,,9.71,2.54,90.00,80.00,Cortical,Present,Herztian,Diffuse,,Step,Quartzite,0.00,100.00,2.00,1.00,1.00,1.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,,6.05,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ2,487,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,21.82,51.43,51.43,51.43,18.09,25.10,27.51,13.69,12.32,42.77,6.97,,13.68,7.70,110.00,70.00,Cortical,Present,Herztian,Diffuse,,Outrepasse,Quartzite,0.00,100.00,2.00,1.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ4,495,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,9.05,30.16,30.14,30.14,24.29,28.80,15.75,9.36,7.06,13.09,4.31,,24.32,11.14,100.00,70.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,50.00,100.00,1.00,0.00,1.00,0.00,0.00,2b (crsR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ4,495,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Long L,18.79,52.50,52.37,52.37,18.28,31.63,23.94,7.38,11.81,22.51,6.30,,14.15,4.65,100.00,80.00,Cortical,Absent,Herztian,Pronounced,,Feather,Andesite,0.00,100.00,1.00,0.00,1.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ4,495,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060131,Ban Rai,11,,Complete,1.56,16.33,15.06,15.04,20.08,21.46,20.90,4.96,2.97,7.70,1.49,,12.37,3.76,100.00,70.00,Cortical,Absent,Herztian,Diffuse,,Feather,Quartzite,0.00,100.00,0.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWQ4,495,Flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
